"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+4.67795382530E+004, -9.85042546992E+000, +0.00000000000E+000
+4.70871788039E+004, -9.85057953498E+000, +0.00000000000E+000
+4.73948193549E+004, -9.85028646674E+000, +0.00000000000E+000
+4.77024599058E+004, -9.85133203301E+000, +0.00000000000E+000
+4.80101004568E+004, -9.85000967638E+000, +0.00000000000E+000
+4.83177410077E+004, -9.85085704202E+000, +0.00000000000E+000
+4.86253815587E+004, -9.85119466196E+000, +0.00000000000E+000
+4.89330221097E+004, -9.85077099226E+000, +0.00000000000E+000
+4.92406626606E+004, -9.85056016410E+000, +0.00000000000E+000
+4.95483032116E+004, -9.85071321198E+000, +0.00000000000E+000
+4.98559437625E+004, -9.85063999182E+000, +0.00000000000E+000
+5.01635843135E+004, -9.85041720868E+000, +0.00000000000E+000
+5.04712248644E+004, -9.85063974245E+000, +0.00000000000E+000
+5.07788654154E+004, -9.85095576763E+000, +0.00000000000E+000
+5.10865059663E+004, -9.85089824572E+000, +0.00000000000E+000
+5.13941465173E+004, -9.85111132793E+000, +0.00000000000E+000
+5.17017870682E+004, -9.85141957659E+000, +0.00000000000E+000
+5.20094276192E+004, -9.85092468070E+000, +0.00000000000E+000
+5.23170681701E+004, -9.85103142272E+000, +0.00000000000E+000
+5.26247087211E+004, -9.85131346108E+000, +0.00000000000E+000
+5.29323492720E+004, -9.85084460691E+000, +0.00000000000E+000
+5.32399898230E+004, -9.85142221890E+000, +0.00000000000E+000
+5.35476303739E+004, -9.85147027788E+000, +0.00000000000E+000
+5.38552709249E+004, -9.85098175707E+000, +0.00000000000E+000
+5.41629114758E+004, -9.85172523000E+000, +0.00000000000E+000
+5.44705520268E+004, -9.85157189170E+000, +0.00000000000E+000
+5.47781925777E+004, -9.85136328282E+000, +0.00000000000E+000
+5.50858331287E+004, -9.85138729517E+000, +0.00000000000E+000
+5.53934736796E+004, -9.85159996064E+000, +0.00000000000E+000
+5.57011142306E+004, -9.85137819466E+000, +0.00000000000E+000
+5.60087547816E+004, -9.85104721049E+000, +0.00000000000E+000
+5.63163953325E+004, -9.85146019325E+000, +0.00000000000E+000
+5.66240358835E+004, -9.85136250109E+000, +0.00000000000E+000
+5.69316764344E+004, -9.85179754200E+000, +0.00000000000E+000
+5.72393169854E+004, -9.85158342536E+000, +0.00000000000E+000
+5.75469575363E+004, -9.85132586027E+000, +0.00000000000E+000
+5.78545980873E+004, -9.85168953173E+000, +0.00000000000E+000
+5.81622386382E+004, -9.85126650532E+000, +0.00000000000E+000
+5.84698791892E+004, -9.85135702336E+000, +0.00000000000E+000
+5.87775197401E+004, -9.85151528292E+000, +0.00000000000E+000
+5.90851602911E+004, -9.85135250959E+000, +0.00000000000E+000
+5.93928008420E+004, -9.85119656826E+000, +0.00000000000E+000
+5.97004413930E+004, -9.85200119101E+000, +0.00000000000E+000
+6.00080819439E+004, -9.85150852402E+000, +0.00000000000E+000
+6.03157224949E+004, -9.85116053315E+000, +0.00000000000E+000
+6.06233630458E+004, -9.85199234073E+000, +0.00000000000E+000
+6.09310035968E+004, -9.85112703168E+000, +0.00000000000E+000
+6.12386441477E+004, -9.85118072833E+000, +0.00000000000E+000
+6.15462846987E+004, -9.85144297939E+000, +0.00000000000E+000
+6.19058970647E+004, -9.85224826886E+000, +0.00000000000E+000
+6.23297385560E+004, -9.85126180502E+000, +0.00000000000E+000
+6.27535800474E+004, -9.85157539137E+000, +0.00000000000E+000
+6.31774215388E+004, -9.85150276166E+000, +0.00000000000E+000
+6.36012630302E+004, -9.85158945439E+000, +0.00000000000E+000
+6.40251045216E+004, -9.85152067932E+000, +0.00000000000E+000
+6.44489460130E+004, -9.85139575233E+000, +0.00000000000E+000
+6.48727875044E+004, -9.85205058915E+000, +0.00000000000E+000
+6.52966289958E+004, -9.85165793153E+000, +0.00000000000E+000
+6.57204704872E+004, -9.85192220641E+000, +0.00000000000E+000
+6.61443119786E+004, -9.85133109383E+000, +0.00000000000E+000
+6.65681534700E+004, -9.85169694041E+000, +0.00000000000E+000
+6.69919949613E+004, -9.85164948749E+000, +0.00000000000E+000
+6.74158364527E+004, -9.85154112412E+000, +0.00000000000E+000
+6.78396779441E+004, -9.85166748528E+000, +0.00000000000E+000
+6.82635194355E+004, -9.85141263976E+000, +0.00000000000E+000
+6.86873609269E+004, -9.85162958732E+000, +0.00000000000E+000
+6.91112024183E+004, -9.85154394642E+000, +0.00000000000E+000
+6.95350439097E+004, -9.85170240349E+000, +0.00000000000E+000
+6.99588854011E+004, -9.85150764743E+000, +0.00000000000E+000
