0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
172.12175604560287,-11.72,-27.7,-15.949500352239752,5.702920304545732,172.12175604560287,-12.16,-28.31,-20.082110797338537,5.687266478722445,172.12175604560287,-12.61,-30.81,-20.51091939634691,5.927048169198559,172.12175604560287,-10.94,-29.11,-18.506500858276123,5.7257401268307655,172.12175604560287,-11.54,-29.77,-19.384136121372848,5.526445512261929,-10.94
173.84297360605893,-11.05,-26.63,-15.981344801007529,7.112692879634267,173.84297360605893,-11.66,-27.47,-20.065505067223352,5.657791088401903,173.84297360605893,-12.61,-30.73,-20.860870511536735,5.947570932742207,173.84297360605893,-10.58,-28.62,-18.589289221509926,5.907368280376635,173.84297360605893,-11.12,-29.23,-19.37847790240365,5.649575205269862,-10.58
175.58140334211947,-11.2,-23.94,-16.001068526980347,5.534220812363743,175.58140334211947,-11.53,-24.3,-19.58740977732814,5.460485326415593,175.58140334211947,-12.87,-26.46,-20.812170468306103,5.53874534529256,175.58140334211947,-10.78,-24.28,-18.539674405490477,5.564755160831426,175.58140334211947,-11.1,-24.62,-19.040061460725788,5.424444672037867,-10.78
177.3372173755407,-11.27,-23.55,-16.06732600155069,5.734675230560142,177.3372173755407,-11.65,-23.76,-19.620853597337376,5.7686306867401385,177.3372173755407,-12.85,-24.47,-20.548464716130407,5.423366113402264,177.3372173755407,-10.71,-22.28,-18.395414726874996,5.391752961699934,177.3372173755407,-10.73,-22.31,-18.585632854769784,5.436763743257563,-10.71
179.11058954929612,-11.92,-25.96,-16.50458748739045,6.705766175464218,179.11058954929612,-12.53,-26.34,-20.6319160809306,5.9581205090196026,179.11058954929612,-12.75,-25.62,-20.576538609341192,5.778797452757798,179.11058954929612,-10.64,-23.45,-18.359901301382266,5.606335701686084,179.11058954929612,-10.58,-23.39,-18.514527721153136,5.5154056967733585,-10.58
180.90169544478906,-12.58,-30.98,-16.84593131820533,5.903126290365133,180.90169544478906,-13.43,-31.53,-21.61280016203575,5.9488486280960275,180.90169544478906,-13.27,-30.51,-21.309351693949058,5.989348879469286,180.90169544478906,-10.67,-27.92,-18.49794453707246,5.96798123321446,180.90169544478906,-10.36,-27.57,-18.530134207560472,5.733742233480679,-10.36
182.7107123992369,-13.53,-38.02,-18.260872139362768,5.417877813313992,182.7107123992369,-13.89,-38.75,-22.031492922874023,5.9553169521025495,182.7107123992369,-13.94,-37.72,-21.969879830027953,5.965794163395182,182.7107123992369,-11.26,-35.27,-18.965886911628626,5.956794439965173,182.7107123992369,-10.5,-34.47,-18.579516223987028,5.797180349100759,-10.5
184.5378195232293,-13.52,-32.77,-18.35457672822525,5.718749863387978,184.5378195232293,-14.14,-33.53,-22.627502917655825,5.959177795635902,184.5378195232293,-14.36,-33.54,-22.754507370468477,5.947444829504516,184.5378195232293,-11.73,-30.89,-19.665127951399626,5.956718895499433,184.5378195232293,-10.83,-29.98,-19.02528881517217,5.785369478261522,-10.83
186.38319771846162,-13.69,-30.27,-18.495324507877786,5.739146277975498,186.38319771846162,-14.52,-30.94,-22.665922373673514,5.803955547727774,186.38319771846162,-14.73,-31.0,-22.82509586574952,5.884632528884026,186.38319771846162,-12.15,-28.39,-19.79648547685705,5.945569779255811,186.38319771846162,-11.22,-27.45,-19.033867230070268,5.71389534380881,-11.22
188.24702969564618,-13.89,-32.28,-18.522917002601247,6.6139095851092495,188.24702969564618,-14.71,-32.7,-22.6952028242602,5.768205960261822,188.24702969564618,-14.9,-32.6,-22.900166434170536,5.904083332745228,188.24702969564618,-12.47,-30.17,-20.026336182080524,5.974194506374898,188.24702969564618,-11.47,-29.1,-19.105806970325094,5.840188353126978,-11.47
190.1294999926026,-13.89,-43.83,-21.28270473402717,5.9601090594048705,190.1294999926026,-15.22,-43.93,-22.653517446501713,5.599955356964911,190.1294999926026,-15.68,-43.63,-22.83708672916648,5.523821141202889,190.1294999926026,-13.07,-41.27,-20.094386248909863,5.845083404024273,190.1294999926026,-12.09,-40.03,-19.16798835910874,5.888132131669601,-12.09
192.03079499252868,-14.71,-35.88,-22.070128647118654,5.973993639099393,192.03079499252868,-15.57,-37.12,-22.977887305117036,5.9733072916099,192.03079499252868,-15.86,-37.78,-23.004957415494214,5.977198340359805,192.03079499252868,-13.76,-35.76,-21.001316190897352,5.964461417429072,192.03079499252868,-12.74,-34.76,-19.80018330977586,5.9524532757511,-12.74
193.95110294245399,-15.05,-30.29,-22.10272945523253,5.7867002687196445,193.95110294245399,-15.88,-31.15,-22.982803638550287,5.713921595541892,193.95110294245399,-16.19,-31.94,-23.032451391837448,5.767330404962075,193.95110294245399,-14.15,-29.88,-21.019541792007534,5.746973116345682,193.95110294245399,-13.07,-28.76,-19.84512221177644,5.825332608529746,-13.07
195.89061397187854,-15.51,-29.78,-22.07521279938295,5.62716624954337,195.89061397187854,-16.3,-30.43,-22.90947032373725,5.490692123949404,195.89061397187854,-16.6,-31.0,-22.979433475851536,5.556806636909368,195.89061397187854,-14.58,-28.93,-20.975727919307822,5.57008976588349,195.89061397187854,-13.53,-27.83,-19.859311336711606,5.739947734953692,-13.53
197.8495201115973,-15.52,-32.39,-22.10413208112001,5.772235268940448,197.8495201115973,-16.24,-32.79,-22.867342751024427,5.601294493239934,197.8495201115973,-16.58,-33.08,-22.9553880118436,5.635601121442147,197.8495201115973,-14.58,-31.03,-20.97196177979756,5.704086254607304,197.8495201115973,-13.62,-30.03,-19.941262752387107,5.907783002108321,-13.62
199.82801531271332,-15.57,-34.54,-22.15745399713541,5.823100548676796,199.82801531271332,-16.2,-35.13,-22.839941369528322,5.630461792783962,199.82801531271332,-16.56,-35.38,-22.94934865591268,5.681883490533751,199.82801531271332,-14.59,-33.5,-21.000525583244947,5.773300615765648,199.82801531271332,-14.12,-33.02,-20.060369783093897,5.752929688428322,-14.12
201.82629546584042,-15.56,-31.09,-22.230967835760946,5.882626964205703,201.82629546584042,-16.12,-31.93,-22.83067183885828,5.6743369656727305,201.82629546584042,-16.5,-32.1,-22.96625309476747,5.73551218288306,201.82629546584042,-14.57,-30.23,-21.06181042237448,5.866429919465501,201.82629546584042,-14.32,-29.98,-20.088521016409658,5.774573577330191,-14.32
203.84455842049886,-15.71,-29.71,-22.29570732959321,5.85842128905049,203.84455842049886,-16.18,-30.42,-22.815371818600248,5.659001678741578,203.84455842049886,-16.57,-30.19,-22.98362611123317,5.746285756904193,203.84455842049886,-14.7,-28.29,-21.13553412496598,5.8944210911674775,203.84455842049886,-14.61,-28.21,-20.106422410079208,5.750226082511888,-14.61
205.88300400470382,-16.24,-31.38,-22.274071600269256,5.643270328453173,205.88300400470382,-16.6,-31.9,-22.68124280524857,5.416437943888954,205.88300400470382,-17.06,-31.5,-22.90238220898046,5.501318023892093,205.88300400470382,-15.57,-29.91,-20.542097378619264,5.442232997584723,205.88300400470382,-15.13,-29.48,-20.026396745382346,5.599053491439424,-15.13
207.94183404475086,-16.32,-35.57,-22.276526108504672,5.707994393830463,207.94183404475086,-16.56,-35.57,-22.562516656190056,5.454768556043417,207.94183404475086,-17.05,-35.51,-22.836141559471734,5.532639514734355,207.94183404475086,-15.62,-33.92,-20.417833051246397,5.464805577511426,207.94183404475086,-15.28,-33.6,-19.99214354982893,5.614169573498828,-15.28
210.0212523851984,-16.12,-40.59,-22.331604866066442,5.8511708230062816,210.0212523851984,-16.28,-39.87,-22.533667173479785,5.621565618224162,210.0212523851984,-16.79,-39.59,-22.821259222801785,5.661139461274559,210.0212523851984,-15.4,-38.17,-20.37865335126265,5.603124128555425,210.0212523851984,-15.11,-37.99,-20.008571990779604,5.742177287405884,-15.11
212.12146490905042,-16.01,-36.07,-22.385180488238912,5.863122035230036,212.12146490905042,-16.1,-36.28,-22.51623109593033,5.662013776034106,212.12146490905042,-16.63,-36.57,-22.837151828246764,5.739904180384897,212.12146490905042,-15.31,-35.3,-20.370573123085965,5.681487481285162,212.12146490905042,-15.07,-35.11,-20.042217686149574,5.79418674189916,-15.07
214.24267955814088,-15.91,-34.34,-22.443369669334494,5.853118826745276,214.24267955814088,-15.93,-34.76,-22.506726264600356,5.6828338001388,214.24267955814088,-16.53,-36.34,-22.878540770163216,5.811781138343048,214.24267955814088,-15.26,-35.12,-20.403504005544022,5.783061472957036,214.24267955814088,-15.15,-35.02,-20.10771950450729,5.808244140874247,-15.15
216.38510635372228,-16.0,-37.01,-22.37364949398572,5.505324695238238,216.38510635372228,-15.75,-37.45,-22.16053341897784,5.436772939897344,216.38510635372228,-16.61,-40.01,-22.810760702491468,5.5229068433208255,216.38510635372228,-15.42,-38.96,-20.34972626831453,5.543960678071228,216.38510635372228,-15.2,-38.69,-20.057114109335085,5.6259754709739,-15.2
218.54895741725952,-15.49,-42.08,-21.803290155918244,5.4394944618043315,218.54895741725952,-15.34,-43.07,-21.693169640611547,5.4204151132547045,218.54895741725952,-16.28,-42.21,-22.33331252182519,5.454621893403795,218.54895741725952,-15.07,-40.98,-19.998683636704836,5.432301538022351,218.54895741725952,-15.13,-41.01,-19.873446156718266,5.435761216241937,-15.07
220.73444699143207,-15.1,-47.53,-21.75514804625368,5.586779036260519,220.73444699143207,-14.99,-48.3,-21.67910327393319,5.661104132587564,220.73444699143207,-15.96,-54.67,-22.303548602240916,5.631181048412491,220.73444699143207,-14.75,-53.45,-19.94564298387592,5.56044962210791,220.73444699143207,-14.82,-53.71,-19.82676648538294,5.577409793084958,-14.75
222.94179146134644,-14.71,-41.43,-21.80391367708116,5.829416780433529,222.94179146134644,-14.7,-42.05,-21.821624052710252,5.948319090297695,222.94179146134644,-15.61,-43.18,-22.385429645729527,5.932191837761151,222.94179146134644,-14.4,-42.42,-19.97666722822849,5.7800519028811514,222.94179146134644,-14.49,-42.55,-19.868529659536218,5.816880607335858,-14.4
225.1712093759599,-14.6,-39.34,-21.95609232226057,5.970678353420154,225.1712093759599,-14.92,-39.79,-22.30487753579048,5.961593746641916,225.1712093759599,-15.71,-38.62,-22.829642384824925,5.970770469545785,225.1712093759599,-14.27,-37.3,-20.05399715275621,5.915953008603093,225.1712093759599,-14.43,-37.5,-20.00433437955371,5.962667188431702,-14.27
227.4229214697195,-14.77,-35.11,-22.1629621132277,5.972637608293342,227.4229214697195,-15.21,-35.73,-22.62618633683146,5.962709115829816,227.4229214697195,-15.93,-36.7,-23.051084879587908,5.95488035144284,227.4229214697195,-14.49,-35.34,-20.131784509252405,5.826748664564141,227.4229214697195,-14.72,-35.59,-20.166846443571828,5.969262936075107,-14.49
229.6971506844167,-15.05,-34.86,-22.41330405170376,5.965257747993793,229.6971506844167,-15.55,-35.86,-22.93774358752506,5.9655930132720245,229.6971506844167,-16.1,-37.09,-23.186142149900853,5.978126796915568,229.6971506844167,-14.61,-35.76,-20.168176560043737,5.809922546815923,229.6971506844167,-15.12,-36.25,-20.469456829367736,5.960813702842926,-14.61
231.99412219126089,-15.33,-40.58,-22.987120530802695,5.974495794625684,231.99412219126089,-15.92,-42.39,-23.578792543995398,5.972277622482062,231.99412219126089,-16.31,-43.22,-23.62920121510477,5.95567796308699,231.99412219126089,-14.49,-41.58,-20.293403453590415,5.945519321304069,231.99412219126089,-15.52,-42.49,-21.0824679599254,5.9550482785616445,-14.49
234.31406341317347,-15.64,-41.2,-23.74878812545608,5.967084715336293,234.31406341317347,-16.27,-40.72,-24.265546987792657,5.94462782687024,234.31406341317347,-17.23,-42.45,-23.352094694467407,5.431022003269733,234.31406341317347,-14.44,-39.48,-20.642690895848343,5.972445060442162,234.31406341317347,-15.88,-40.96,-21.84400905254265,5.956786046182956,-14.44
236.65720404730519,-15.99,-34.19,-24.021830856674022,5.950495777664244,236.65720404730519,-16.57,-34.38,-24.590396122425872,5.957188934388433,236.65720404730519,-17.16,-34.98,-23.29790852338152,5.5593344925449495,236.65720404730519,-14.53,-32.4,-20.72524698745316,5.914871089043277,236.65720404730519,-16.2,-34.08,-22.174923941878752,5.960855643278069,-14.53
239.02377608777823,-16.31,-32.83,-24.209554494552783,5.963002599362169,239.02377608777823,-16.88,-33.33,-24.773441895945997,5.9584813501428355,239.02377608777823,-17.31,-33.76,-23.277245863988444,5.656571399708484,239.02377608777823,-14.77,-31.33,-20.811272793561493,5.909974619234841,239.02377608777823,-16.54,-33.1,-22.359969296466414,5.970142376861711,-14.77
241.41401384865605,-16.71,-35.39,-24.341980767764074,5.94,241.41401384865605,-17.24,-36.26,-24.856164370337844,5.894149641805848,241.41401384865605,-17.55,-36.8,-23.242972303087488,5.609447388112309,241.41401384865605,-15.15,-34.52,-20.903235082716588,5.8748361679284296,241.41401384865605,-16.96,-36.33,-22.489738564463547,5.954049042458418,-15.15
243.82815398714263,-16.85,-45.24,-24.63069051707623,5.967134990931577,243.82815398714263,-17.33,-47.32,-25.08904583626657,5.967126611695112,243.82815398714263,-17.39,-49.08,-23.2657410405649,5.758489385246794,243.82815398714263,-15.08,-46.46,-21.033164587811406,5.9424658181600005,243.82815398714263,-17.18,-48.65,-22.88861773724389,5.960520111533892,-15.08
246.2664355270141,-16.96,-39.67,-24.8674208293586,5.962424003708558,246.2664355270141,-17.49,-39.3,-25.365761918445077,5.959110671903987,246.2664355270141,-17.3,-40.03,-23.331396987136714,5.865134269562804,246.2664355270141,-15.03,-37.55,-21.17953103883634,5.978503157145608,246.2664355270141,-17.35,-39.92,-23.215835224979,5.943551127062002,-15.03
248.7290998822842,-17.3,-38.96,-24.92500404705729,5.831826472041158,248.7290998822842,-17.82,-38.76,-25.422378561917117,5.85742264140125,248.7290998822842,-17.57,-38.59,-23.347808432391382,5.751782332460087,248.7290998822842,-15.35,-36.24,-21.22625942008285,5.810524933256892,248.7290998822842,-17.65,-38.57,-23.263864717092986,5.818676825533447,-15.35
251.21639088110703,-17.64,-39.64,-24.924587608166146,5.696042485796608,251.21639088110703,-18.16,-39.34,-25.421005730435567,5.699105192922832,251.21639088110703,-17.86,-37.94,-23.31158429017981,5.618807702707043,251.21639088110703,-15.66,-35.69,-21.212877848099087,5.661660533801014,251.21639088110703,-17.96,-37.97,-23.243074937779518,5.641843670290768,-15.66
253.7285547899181,-17.72,-35.34,-24.927100296244245,5.7132390112789775,253.7285547899181,-18.23,-35.4,-25.423024413227054,5.708686363779324,253.7285547899181,-17.92,-35.52,-23.30321392429853,5.684821896946287,253.7285547899181,-15.73,-33.35,-21.217296464638828,5.700614002017678,253.7285547899181,-18.0,-35.61,-23.212995042478877,5.6305594748657075,-15.73
256.2658403378173,-17.73,-36.78,-24.962484443997717,5.784859548856826,256.2658403378173,-18.24,-37.2,-25.451014257249497,5.768509339508777,256.2658403378173,-17.87,-37.9,-23.42088011735286,5.88680728408872,256.2658403378173,-15.7,-35.84,-21.29554931560854,5.910888258121616,256.2658403378173,-17.91,-38.05,-23.214404171117593,5.704813756819763,-15.7
258.82849874119546,-17.67,-41.55,-25.013862500583482,5.852127818152983,258.82849874119546,-18.17,-42.93,-25.497377846114606,5.809561084970188,258.82849874119546,-17.94,-45.16,-23.569137995970465,5.957491082662232,258.82849874119546,-15.82,-42.93,-21.51205362172714,5.971147293443698,258.82849874119546,-17.8,-45.05,-23.213996020323567,5.6987103804281904,-15.82
261.4167837286074,-17.97,-34.1,-25.005719180216836,5.670326269272343,261.4167837286074,-18.45,-34.27,-25.466372970111685,5.61920812926519,261.4167837286074,-18.32,-35.1,-23.613813875353586,5.813819742647685,261.4167837286074,-16.21,-32.82,-21.561519864137725,5.834312298806091,261.4167837286074,-18.01,-34.65,-23.09274330699602,5.467412550740981,-16.21
264.03095156589353,-18.03,-33.54,-25.022152945739247,5.745441671447026,264.03095156589353,-18.48,-33.6,-25.453645981947414,5.6611217969586205,264.03095156589353,-18.46,-33.99,-23.68694403801001,5.883689318786301,264.03095156589353,-16.35,-31.75,-21.630794851949865,5.883357884745751,264.03095156589353,-17.97,-33.38,-22.970511799070373,5.463167579344423,-16.35
266.6712610815524,-17.89,-41.55,-25.109651691704364,5.934593499137073,266.6712610815524,-18.3,-41.7,-25.495589927842985,5.814413126017105,266.6712610815524,-18.57,-41.07,-23.91790566049849,5.955510053723358,266.6712610815524,-16.42,-38.92,-21.94622206422592,5.961920831409957,266.6712610815524,-17.67,-40.13,-22.912010043358674,5.553566421678956,-16.42
269.337973692368,-17.94,-40.63,-25.48046482255832,5.95339398998588,269.337973692368,-18.12,-40.86,-25.632220350182557,5.9458472903363395,269.337973692368,-18.72,-43.53,-24.333309635000912,5.962373688389549,269.337973692368,-16.61,-41.04,-22.415805708817164,5.944425960511242,269.337973692368,-17.34,-41.85,-22.88250012658672,5.626490913526832,-16.61
272.0313534292916,-18.17,-36.87,-25.617899674535856,5.966313769824715,272.0313534292916,-18.32,-36.59,-25.74644500500885,5.921604512292255,272.0313534292916,-18.94,-37.43,-24.45104349517664,5.943475414267312,272.0313534292916,-16.88,-35.11,-22.535287427495238,5.917305129871197,272.0313534292916,-17.42,-35.64,-22.823076594946162,5.5429234163931955,-16.88
274.75166696358457,-18.39,-45.97,-25.826801384465604,5.957247686641878,274.75166696358457,-18.47,-44.57,-25.886128774725194,5.956819621240852,274.75166696358457,-19.13,-43.19,-24.571228615106783,5.915547311956858,274.75166696358457,-17.06,-40.84,-22.652692201703125,5.925580140374442,274.75166696358457,-17.43,-41.13,-22.763685366289344,5.5458092285977525,-17.06
277.4991836332204,-18.48,-41.05,-26.343202736893996,5.94859647311868,277.4991836332204,-18.6,-41.31,-26.411007867365388,5.955174220793209,277.4991836332204,-19.11,-44.05,-24.959162951753587,5.965978545050257,277.4991836332204,-17.07,-41.62,-23.091387003179907,5.955812287169567,277.4991836332204,-17.04,-41.62,-22.796069266483368,5.79325469835394,-17.04
280.27417546955263,-18.57,-37.88,-26.701712273063173,5.95738197533111,280.27417546955263,-18.77,-37.72,-26.850105915447536,5.9757928344279145,280.27417546955263,-19.15,-38.49,-25.29690726475793,5.957021067614247,280.27417546955263,-17.14,-36.17,-23.469794254979874,5.9615518113994455,280.27417546955263,-16.9,-35.89,-22.9711358533877,5.950941102044281,-16.9
283.0769172242482,-18.69,-49.08,-26.77794029505599,5.913856609692188,283.0769172242482,-18.94,-47.63,-26.99102119584839,5.9546704358847595,283.0769172242482,-19.23,-46.65,-25.37233505306365,5.889320843696664,283.0769172242482,-17.26,-44.34,-23.54907804061865,5.907334424256003,283.0769172242482,-17.07,-44.06,-23.105182843363792,5.949941176179812,-17.07
285.90768639649065,-18.76,-37.9,-26.8313196247801,5.830951894845301,285.90768639649065,-19.06,-38.83,-27.07828890380252,5.9244999789011725,285.90768639649065,-19.18,-39.6,-25.42340760203764,5.826293847721722,285.90768639649065,-17.22,-37.62,-23.61695274445121,5.872001362397662,285.90768639649065,-17.22,-37.61,-23.323974679868254,5.959370772153718,-17.22
288.76676326045555,-18.65,-35.01,-27.002164288432237,5.967989611251014,288.76676326045555,-19.19,-35.62,-27.459930286604237,5.963396683099322,288.76676326045555,-18.92,-35.13,-25.61206957486567,5.9568531961095035,288.76676326045555,-17.24,-33.27,-23.995936757075953,5.8669753706658785,288.76676326045555,-17.56,-33.56,-23.972162168696904,5.905260366825497,-17.24
291.6544308930601,-18.77,-42.26,-27.29268352339107,5.962700730373778,291.6544308930601,-19.41,-42.07,-27.85331406618557,5.951025121775238,291.6544308930601,-18.85,-40.19,-26.030623638808226,5.960696268054598,291.6544308930601,-17.16,-38.19,-24.457279792073546,5.9586323934272025,291.6544308930601,-17.75,-38.74,-24.70933257590369,5.9679979892758,-17.16
294.57097520199073,-18.96,-42.22,-27.334783217101744,5.800189652071732,294.57097520199073,-19.61,-43.92,-27.912474800556197,5.86247388053883,294.57097520199073,-18.7,-42.21,-26.18102044123616,5.916899525934171,294.57097520199073,-17.12,-40.93,-24.778165250862656,5.960914359391519,294.57097520199073,-17.91,-41.74,-25.31690897679041,5.965819306683701,-17.12
297.5166849540106,-19.11,-37.91,-27.334485633541284,5.699026232612024,297.5166849540106,-19.81,-39.18,-27.93601780462991,5.763427799495712,297.5166849540106,-18.52,-36.86,-26.4050556109203,5.974529270160117,297.5166849540106,-17.15,-35.45,-25.257008364494173,5.963245760489836,297.5166849540106,-18.09,-36.37,-26.061075827849532,5.979882941998111,-17.15
300.4918518035508,-18.95,-44.69,-27.373125558683444,5.8049720068231165,300.4918518035508,-19.67,-46.34,-27.994612618338657,5.856244530413668,300.4918518035508,-18.46,-44.4,-27.01439531451918,5.973625364885214,300.4918518035508,-17.27,-42.91,-25.99587091866794,5.930902123623352,300.4918518035508,-18.27,-43.89,-26.894483503450786,5.9617279374355885,-17.27
303.4967703215863,-18.93,-38.99,-27.384184532398272,5.723678886869878,303.4967703215863,-19.64,-40.58,-28.01058680428801,5.733951517060465,303.4967703215863,-18.43,-39.43,-27.074055700384516,5.853844890326357,303.4967703215863,-17.3,-38.42,-26.080523515727364,5.914406140940947,303.4967703215863,-18.37,-39.45,-26.96648862255806,5.887257426000668,-17.3
306.53173802480217,-19.3,-41.65,-27.415322495418774,5.792460617043504,306.53173802480217,-19.98,-42.98,-28.000642532285337,5.669761899762634,306.53173802480217,-19.03,-41.18,-27.015361608259692,5.547873466473439,306.53173802480217,-17.99,-39.95,-26.121394392268424,5.795903725908498,306.53173802480217,-19.08,-40.98,-26.9599154805342,5.684267762869727,-17.99
309.5970554050502,-19.39,-49.77,-27.472841910811233,5.811273526517231,309.5970554050502,-20.02,-50.39,-28.01441530648153,5.731151716714537,309.5970554050502,-19.29,-49.5,-26.935416823150273,5.4915571562171674,309.5970554050502,-18.35,-49.01,-26.139812732825902,5.755840512036449,309.5970554050502,-19.41,-50.22,-26.92074558858344,5.591788622614414,-18.35
312.6930259591007,-19.24,-37.61,-27.54217526874693,5.882405970349208,312.6930259591007,-19.85,-38.69,-28.055067917486948,5.819596205923568,312.6930259591007,-19.28,-37.57,-26.87202466340721,5.552341848265469,312.6930259591007,-18.46,-36.97,-26.19607043908252,5.857516538602345,312.6930259591007,-19.43,-37.95,-26.88939501576132,5.624499977775803,-18.46
315.8199562186917,-19.46,-38.59,-27.552986861187442,5.727669683213235,315.8199562186917,-20.02,-39.92,-28.046802623416966,5.666127425323224,315.8199562186917,-19.57,-38.96,-26.73283279240895,5.443271075373705,315.8199562186917,-18.92,-38.37,-26.22240203807507,5.764139137807138,315.8199562186917,-19.77,-39.21,-26.804003543267587,5.473463254649656,-18.92
318.97815578087864,-19.7,-55.24,-27.492750041008534,5.5470172164867115,318.97815578087864,-20.23,-51.59,-27.961290147628283,5.475116437118027,318.97815578087864,-19.62,-50.55,-26.329659818302623,5.424149702948841,318.97815578087864,-19.35,-49.76,-26.200006235147967,5.6341636468956064,318.97815578087864,-19.83,-50.54,-26.40323268477045,5.433166664110352,-19.35
322.16793733868735,-19.55,-37.86,-27.46756966122704,5.638847399956839,322.16793733868735,-20.05,-38.39,-27.90427226213881,5.542093467273897,322.16793733868735,-19.56,-37.64,-26.239259936654356,5.477572455020564,322.16793733868735,-19.4,-37.68,-26.211193164088407,5.73169259468789,322.16793733868735,-19.79,-38.11,-26.31745836280741,5.475408660547631,-19.4
325.3896167120742,-19.58,-38.73,-27.45555434729773,5.668324267365091,325.3896167120742,-20.03,-39.94,-27.8560843272331,5.56841988359355,325.3896167120742,-19.59,-39.11,-26.117214520848908,5.460567736050894,325.3896167120742,-19.57,-39.27,-26.22800701891551,5.739172414207469,325.3896167120742,-19.86,-39.54,-26.24164054334858,5.499981818151766,-19.57
328.64351287919493,-19.83,-63.71,-27.396065093110703,5.533940729715128,328.64351287919493,-20.12,-55.25,-27.653316696259022,5.437968370632548,328.64351287919493,-19.57,-53.42,-25.697592204021074,5.438437275541568,328.64351287919493,-19.92,-52.62,-26.184983772248334,5.582123251953508,328.64351287919493,-19.98,-52.98,-25.960481650396837,5.432099041806952,-19.57
331.92994800798687,-19.93,-40.18,-27.313108434394326,5.483019241257503,331.92994800798687,-19.98,-39.71,-27.327298123327303,5.441497955526584,331.92994800798687,-19.52,-38.51,-25.3534050378597,5.436294693998844,331.92994800798687,-20.15,-39.25,-26.10987568127302,5.50212686149638,331.92994800798687,-20.0,-39.09,-25.65707248970481,5.438841788469306,-19.52
335.24924748806666,-19.71,-41.58,-27.209594149734034,5.459890108784242,335.24924748806666,-19.74,-41.58,-27.2023461388062,5.443215961175894,335.24924748806666,-19.35,-40.84,-25.227196075637444,5.471133337801229,335.24924748806666,-20.02,-41.84,-26.01916382882923,5.468966995694891,335.24924748806666,-19.67,-41.43,-25.36174184907213,5.448889795178464,-19.35
338.60173996294736,-19.9,-43.07,-27.07442240106717,5.449036612099427,338.60173996294736,-19.74,-42.82,-26.903832222850124,5.442912823112272,338.60173996294736,-19.53,-43.43,-25.023161229157683,5.443509897116014,338.60173996294736,-20.18,-44.46,-25.803482965415945,5.430110496113316,338.60173996294736,-19.73,-44.03,-25.04122615882328,5.427559304143991,-19.53
341.9877573625768,-20.14,-50.31,-26.95477589082042,5.481067414290759,341.9877573625768,-19.8,-48.39,-26.6084396481402,5.432964200139736,341.9877573625768,-19.67,-46.36,-24.72878363970533,5.43084707941588,341.9877573625768,-20.39,-47.5,-25.584346854581423,5.448311665094058,341.9877573625768,-19.92,-46.85,-24.774062393413548,5.430810252623452,-19.67
345.4076349362026,-20.1,-46.17,-26.93843006041143,5.646742423734237,345.4076349362026,-19.72,-44.08,-26.539748311881084,5.5044981605955705,345.4076349362026,-19.6,-45.48,-24.65491423249875,5.5308769648221245,345.4076349362026,-20.34,-46.09,-25.53079779431475,5.554241622399948,345.4076349362026,-19.89,-45.64,-24.71343725348351,5.5554387765504165,-19.6
348.86171128556464,-20.31,-42.46,-26.919813141386644,5.652477332993032,348.86171128556464,-19.81,-40.79,-26.419727035669734,5.4722116187150505,348.86171128556464,-19.74,-39.68,-24.56387900638611,5.4756460806009,348.86171128556464,-20.49,-40.33,-25.462388153880397,5.520045289669278,348.86171128556464,-20.05,-39.84,-24.661549159828287,5.57245906220943,-19.74
352.35032839842034,-20.78,-40.84,-26.792877849807617,5.4561983101789835,352.35032839842034,-19.88,-39.24,-25.912137737682066,5.432108246344138,352.35032839842034,-19.85,-39.53,-24.091409601522194,5.435641636458386,352.35032839842034,-20.74,-40.5,-25.12297273442391,5.424555281311086,352.35032839842034,-20.48,-40.18,-24.490422633319422,5.433019418334523,-19.85
355.8738316824045,-20.76,-50.21,-26.727003275915074,5.535873914749143,355.8738316824045,-19.81,-50.36,-25.793401039472666,5.447256190046509,355.8738316824045,-19.65,-53.64,-24.005965347985548,5.565294241996554,355.8738316824045,-20.67,-56.09,-25.04675748546068,5.49433344455904,355.8738316824045,-20.45,-56.54,-24.430968512463213,5.553566421678956,-19.65
359.4325699992286,-20.81,-41.54,-26.650264871025872,5.498581635294689,359.4325699992286,-19.75,-39.94,-25.615101463029017,5.434583700707903,359.4325699992286,-19.68,-40.63,-23.93938787895824,5.528119029109268,359.4325699992286,-20.68,-41.25,-24.973893513695923,5.508566056606746,359.4325699992286,-20.49,-41.02,-24.402957275516137,5.6148463914874815,-19.68
363.02689569922086,-20.96,-39.83,-26.250420376183513,5.430488007536707,363.02689569922086,-19.76,-37.85,-25.07750055592527,5.429742166990988,363.02689569922086,-19.83,-38.54,-23.55569891329268,5.438556793856252,363.02689569922086,-20.9,-39.37,-24.67766623356944,5.438924526043729,363.02689569922086,-20.93,-39.37,-24.3131035022634,5.476230455340608,-19.76
366.65716465621307,-20.87,-51.64,-26.120343641557824,5.448274956350863,366.65716465621307,-19.68,-47.85,-24.948615987875925,5.458516281921307,366.65716465621307,-19.73,-45.94,-23.470183532855195,5.483849013238785,366.65716465621307,-20.86,-46.83,-24.60512772506701,5.52869785754295,366.65716465621307,-20.93,-46.81,-24.25940858044708,5.559163606155156,-19.68
