"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.61041171172E+004, -1.95191503108E+001, +0.00000000000E+000
+2.62661950180E+004, -1.95197679616E+001, +0.00000000000E+000
+2.64282729188E+004, -1.95212133877E+001, +0.00000000000E+000
+2.65903508196E+004, -1.95208733627E+001, +0.00000000000E+000
+2.67524287204E+004, -1.95213591595E+001, +0.00000000000E+000
+2.69145066212E+004, -1.95215088066E+001, +0.00000000000E+000
+2.70765845220E+004, -1.95201947080E+001, +0.00000000000E+000
+2.72386624227E+004, -1.95207779263E+001, +0.00000000000E+000
+2.74007403235E+004, -1.95214244438E+001, +0.00000000000E+000
+2.75628182243E+004, -1.95206381373E+001, +0.00000000000E+000
+2.77248961251E+004, -1.95222611052E+001, +0.00000000000E+000
+2.78869740259E+004, -1.95223051710E+001, +0.00000000000E+000
+2.80490519267E+004, -1.95242394873E+001, +0.00000000000E+000
+2.82111298275E+004, -1.95246673942E+001, +0.00000000000E+000
+2.83732077282E+004, -1.95241705754E+001, +0.00000000000E+000
+2.85352856290E+004, -1.95249320680E+001, +0.00000000000E+000
+2.86973635298E+004, -1.95254321672E+001, +0.00000000000E+000
+2.88594414306E+004, -1.95263830456E+001, +0.00000000000E+000
+2.90215193314E+004, -1.95266355628E+001, +0.00000000000E+000
+2.91835972322E+004, -1.95255017450E+001, +0.00000000000E+000
+2.93456751330E+004, -1.95278006123E+001, +0.00000000000E+000
+2.95077530338E+004, -1.95280311715E+001, +0.00000000000E+000
+2.96698309345E+004, -1.95270590098E+001, +0.00000000000E+000
+2.98319088353E+004, -1.95284691202E+001, +0.00000000000E+000
+2.99939867361E+004, -1.95292115986E+001, +0.00000000000E+000
+3.01560646369E+004, -1.95285832582E+001, +0.00000000000E+000
+3.03181425377E+004, -1.95282442595E+001, +0.00000000000E+000
+3.04802204385E+004, -1.95267936319E+001, +0.00000000000E+000
+3.06422983393E+004, -1.95266523477E+001, +0.00000000000E+000
+3.08043762400E+004, -1.95254193226E+001, +0.00000000000E+000
+3.09664541408E+004, -1.95251804920E+001, +0.00000000000E+000
+3.11285320416E+004, -1.95246300417E+001, +0.00000000000E+000
+3.12906099424E+004, -1.95246427213E+001, +0.00000000000E+000
+3.14526878432E+004, -1.95231525317E+001, +0.00000000000E+000
+3.16147657440E+004, -1.95219124613E+001, +0.00000000000E+000
+3.17768436448E+004, -1.95198761214E+001, +0.00000000000E+000
+3.19389215456E+004, -1.95202597792E+001, +0.00000000000E+000
+3.21009994463E+004, -1.95209149476E+001, +0.00000000000E+000
+3.22630773471E+004, -1.95193327875E+001, +0.00000000000E+000
+3.24251552479E+004, -1.95191852669E+001, +0.00000000000E+000
+3.26146140731E+004, -1.95216457674E+001, +0.00000000000E+000
+3.28379114862E+004, -1.95189535624E+001, +0.00000000000E+000
+3.30612088993E+004, -1.95176561905E+001, +0.00000000000E+000
+3.32845063124E+004, -1.95174512703E+001, +0.00000000000E+000
+3.35078037255E+004, -1.95156178907E+001, +0.00000000000E+000
+3.37311011386E+004, -1.95150558094E+001, +0.00000000000E+000
+3.39543985517E+004, -1.95148540349E+001, +0.00000000000E+000
+3.41776959648E+004, -1.95126410913E+001, +0.00000000000E+000
+3.44009933779E+004, -1.95136584826E+001, +0.00000000000E+000
+3.46242907910E+004, -1.95130037891E+001, +0.00000000000E+000
+3.48475882041E+004, -1.95120853081E+001, +0.00000000000E+000
+3.50708856172E+004, -1.95099955177E+001, +0.00000000000E+000
+3.52941830303E+004, -1.95101536186E+001, +0.00000000000E+000
+3.55174804434E+004, -1.95104356433E+001, +0.00000000000E+000
+3.57407778565E+004, -1.95100442719E+001, +0.00000000000E+000
+3.59640752696E+004, -1.95086775184E+001, +0.00000000000E+000
+3.61873726827E+004, -1.95099582135E+001, +0.00000000000E+000
+3.64106700958E+004, -1.95082873643E+001, +0.00000000000E+000
+3.66339675088E+004, -1.95069809816E+001, +0.00000000000E+000
+3.68572649219E+004, -1.95071335697E+001, +0.00000000000E+000
+3.70805623350E+004, -1.95065527636E+001, +0.00000000000E+000
+3.73038597481E+004, -1.95076038012E+001, +0.00000000000E+000
+3.75271571612E+004, -1.95089416204E+001, +0.00000000000E+000
+3.77504545743E+004, -1.95058140395E+001, +0.00000000000E+000
+3.79737519874E+004, -1.95057596639E+001, +0.00000000000E+000
+3.81970494005E+004, -1.95053893638E+001, +0.00000000000E+000
+3.84203468136E+004, -1.95067890735E+001, +0.00000000000E+000
+3.86436442267E+004, -1.95055680085E+001, +0.00000000000E+000
+3.88669416398E+004, -1.95050480939E+001, +0.00000000000E+000
+3.90902390529E+004, -1.95040273111E+001, +0.00000000000E+000
+3.93135364660E+004, -1.95054113501E+001, +0.00000000000E+000
+3.95368338791E+004, -1.95045844528E+001, +0.00000000000E+000
+3.97601312922E+004, -1.95052486275E+001, +0.00000000000E+000
+3.99834287053E+004, -1.95051235206E+001, +0.00000000000E+000
+4.02067261184E+004, -1.95053597332E+001, +0.00000000000E+000
+4.04300235315E+004, -1.95055978898E+001, +0.00000000000E+000
+4.06533209446E+004, -1.95043748383E+001, +0.00000000000E+000
+4.08766183577E+004, -1.95033847989E+001, +0.00000000000E+000
+4.10999157708E+004, -1.95055880274E+001, +0.00000000000E+000
+4.13232131839E+004, -1.95053076980E+001, +0.00000000000E+000
+4.15465105969E+004, -1.95072061752E+001, +0.00000000000E+000
+4.17698080100E+004, -1.95052870247E+001, +0.00000000000E+000
+4.19931054231E+004, -1.95056484837E+001, +0.00000000000E+000
+4.22164028362E+004, -1.95077406965E+001, +0.00000000000E+000
+4.24397002493E+004, -1.95060752229E+001, +0.00000000000E+000
+4.26629976624E+004, -1.95057759263E+001, +0.00000000000E+000
+4.28862950755E+004, -1.95062108684E+001, +0.00000000000E+000
+4.31095924886E+004, -1.95081253880E+001, +0.00000000000E+000
+4.33328899017E+004, -1.95072829904E+001, +0.00000000000E+000
+4.35561873148E+004, -1.95059045609E+001, +0.00000000000E+000
+4.37794847279E+004, -1.95078139443E+001, +0.00000000000E+000
+4.40027821410E+004, -1.95083852148E+001, +0.00000000000E+000
+4.42260795541E+004, -1.95077151929E+001, +0.00000000000E+000
+4.44493769672E+004, -1.95091577030E+001, +0.00000000000E+000
+4.46726743803E+004, -1.95090708961E+001, +0.00000000000E+000
+4.49336949473E+004, -1.95103010189E+001, +0.00000000000E+000
+4.52413354982E+004, -1.95122604002E+001, +0.00000000000E+000
+4.55489760492E+004, -1.95113333100E+001, +0.00000000000E+000
+4.58566166001E+004, -1.95129385062E+001, +0.00000000000E+000
+4.61642571511E+004, -1.95144917076E+001, +0.00000000000E+000
+4.64718977020E+004, -1.95139514930E+001, +0.00000000000E+000
+4.67795382530E+004, -1.95148848868E+001, +0.00000000000E+000
+4.70871788039E+004, -1.95167414166E+001, +0.00000000000E+000
+4.73948193549E+004, -1.95159639981E+001, +0.00000000000E+000
+4.77024599058E+004, -1.95187364651E+001, +0.00000000000E+000
+4.80101004568E+004, -1.95191133594E+001, +0.00000000000E+000
+4.83177410077E+004, -1.95204648628E+001, +0.00000000000E+000
+4.86253815587E+004, -1.95236425634E+001, +0.00000000000E+000
+4.89330221097E+004, -1.95230353107E+001, +0.00000000000E+000
+4.92406626606E+004, -1.95220053346E+001, +0.00000000000E+000
+4.95483032116E+004, -1.95251897070E+001, +0.00000000000E+000
+4.98559437625E+004, -1.95275203271E+001, +0.00000000000E+000
+5.01635843135E+004, -1.95290321418E+001, +0.00000000000E+000
+5.04712248644E+004, -1.95283648025E+001, +0.00000000000E+000
+5.07788654154E+004, -1.95264775187E+001, +0.00000000000E+000
+5.10865059663E+004, -1.95261956040E+001, +0.00000000000E+000
+5.13941465173E+004, -1.95248824175E+001, +0.00000000000E+000
+5.17017870682E+004, -1.95223563913E+001, +0.00000000000E+000
+5.20094276192E+004, -1.95228722577E+001, +0.00000000000E+000
+5.23170681701E+004, -1.95236407598E+001, +0.00000000000E+000
+5.26247087211E+004, -1.95212226429E+001, +0.00000000000E+000
+5.29323492720E+004, -1.95199203280E+001, +0.00000000000E+000
+5.32399898230E+004, -1.95183636873E+001, +0.00000000000E+000
+5.35476303739E+004, -1.95185553913E+001, +0.00000000000E+000
+5.38552709249E+004, -1.95199651865E+001, +0.00000000000E+000
+5.41629114758E+004, -1.95183970692E+001, +0.00000000000E+000
+5.44705520268E+004, -1.95147107286E+001, +0.00000000000E+000
+5.47781925777E+004, -1.95176952766E+001, +0.00000000000E+000
+5.50858331287E+004, -1.95169313263E+001, +0.00000000000E+000
+5.53934736796E+004, -1.95166803616E+001, +0.00000000000E+000
+5.57011142306E+004, -1.95168899664E+001, +0.00000000000E+000
+5.60087547816E+004, -1.95164486087E+001, +0.00000000000E+000
+5.63163953325E+004, -1.95152230241E+001, +0.00000000000E+000
+5.66240358835E+004, -1.95142723794E+001, +0.00000000000E+000
+5.69316764344E+004, -1.95159126675E+001, +0.00000000000E+000
+5.72393169854E+004, -1.95151240759E+001, +0.00000000000E+000
+5.75469575363E+004, -1.95143834361E+001, +0.00000000000E+000
+5.78545980873E+004, -1.95157806318E+001, +0.00000000000E+000
+5.81622386382E+004, -1.95128873283E+001, +0.00000000000E+000
+5.84698791892E+004, -1.95148558417E+001, +0.00000000000E+000
+5.87775197401E+004, -1.95132816367E+001, +0.00000000000E+000
+5.90851602911E+004, -1.95149644902E+001, +0.00000000000E+000
+5.93928008420E+004, -1.95124631897E+001, +0.00000000000E+000
+5.97004413930E+004, -1.95135554347E+001, +0.00000000000E+000
+6.00080819439E+004, -1.95110879303E+001, +0.00000000000E+000
+6.03157224949E+004, -1.95140136240E+001, +0.00000000000E+000
+6.06233630458E+004, -1.95134180025E+001, +0.00000000000E+000
+6.09310035968E+004, -1.95137395657E+001, +0.00000000000E+000
+6.12386441477E+004, -1.95134740075E+001, +0.00000000000E+000
+6.15462846987E+004, -1.95149006205E+001, +0.00000000000E+000
+6.19058970647E+004, -1.95141453472E+001, +0.00000000000E+000
+6.23297385560E+004, -1.95145519028E+001, +0.00000000000E+000
+6.27535800474E+004, -1.95142299859E+001, +0.00000000000E+000
+6.31774215388E+004, -1.95136576783E+001, +0.00000000000E+000
+6.36012630302E+004, -1.95152049592E+001, +0.00000000000E+000
+6.40251045216E+004, -1.95166456811E+001, +0.00000000000E+000
+6.44489460130E+004, -1.95166384010E+001, +0.00000000000E+000
+6.48727875044E+004, -1.95166329997E+001, +0.00000000000E+000
+6.52966289958E+004, -1.95168629983E+001, +0.00000000000E+000
+6.57204704872E+004, -1.95190944470E+001, +0.00000000000E+000
+6.61443119786E+004, -1.95190540018E+001, +0.00000000000E+000
+6.65681534700E+004, -1.95211081851E+001, +0.00000000000E+000
+6.69919949613E+004, -1.95217399325E+001, +0.00000000000E+000
+6.74158364527E+004, -1.95217180804E+001, +0.00000000000E+000
+6.78396779441E+004, -1.95229553153E+001, +0.00000000000E+000
+6.82635194355E+004, -1.95232014592E+001, +0.00000000000E+000
+6.86873609269E+004, -1.95242422226E+001, +0.00000000000E+000
+6.91112024183E+004, -1.95247185217E+001, +0.00000000000E+000
+6.95350439097E+004, -1.95284593515E+001, +0.00000000000E+000
+6.99588854011E+004, -1.95303211360E+001, +0.00000000000E+000
+7.03827268925E+004, -1.95298106556E+001, +0.00000000000E+000
+7.08065683839E+004, -1.95266872615E+001, +0.00000000000E+000
+7.12304098753E+004, -1.95259328184E+001, +0.00000000000E+000
+7.16542513666E+004, -1.95253455456E+001, +0.00000000000E+000
+7.20780928580E+004, -1.95239607569E+001, +0.00000000000E+000
+7.25019343494E+004, -1.95238853536E+001, +0.00000000000E+000
+7.29257758408E+004, -1.95238920939E+001, +0.00000000000E+000
+7.33496173322E+004, -1.95227232235E+001, +0.00000000000E+000
